Sample	Reads	TaxID	Rank	Taxon
SRR24442557	245	134601	S	Mycolicibacterium goodii
SRR24442557	79	758802	S	Mycolicibacterium litorale
SRR24442557	1359	1766	S	Mycolicibacterium fortuitum
SRR24442557	472	1764	S	Mycobacterium avium
SRR24442557	91	701042	S	Mycobacterium marseillense
SRR24442557	39	339268	S	Mycobacterium colombiense
SRR24442557	156	222805	S	Mycobacterium chimaera
SRR24442557	304	1767	S	Mycobacterium intracellulare
SRR24442557	32	1138383	S	Mycobacterium paraintracellulare
SRR24442557	52	1784	S	Mycobacterium simiae
SRR24442557	44	722731	S	Mycobacterium shigaense
SRR24442557	61	212767	S	Mycobacterium sp. JS623
SRR24442557	98	1879023	S	Mycobacterium sp. djl-10
SRR24442557	315	1682113	S	Mycobacterium sp. YC-RL4
SRR24442557	162	482462	S	Mycobacterium dioxanotrophicus
SRR24442557	72	1936029	S	Mycobacterium sp. MS1601
SRR24442557	58	1545728	S	Mycobacterium sp. EPa45
SRR24442557	42	1768	S	Mycobacterium kansasii
SRR24442557	9	29311	S	Mycobacterium haemophilum
SRR24442557	26	78331	S	Mycobacterium canettii
SRR24442557	4516	1773	S	Mycobacterium tuberculosis
SRR24442557	200	164757	S	Mycobacterium sp. JLS
SRR24442557	1202	1273687	S	Mycobacterium sp. VKM Ac-1817D
SRR24442557	104	1920667	S	Mycobacterium sp. WY10
SRR24442557	40	1781	S	Mycobacterium marinum
SRR24442557	80	2051552	S	Mycobacterium sp. PYR15
SRR24442557	1	1769	S	Mycobacterium leprae
SRR24442557	235	1561223	S	Mycobacterium sp. QIA-37
SRR24442557	11	1809	S	Mycobacterium ulcerans
SRR24442557	433	189918	S	Mycobacterium sp. KMS
SRR24442557	12	265949	S	Mycobacterium pseudoshottsii
SRR24442557	198	36809	S	Mycobacteroides abscessus
SRR24442557	89	83262	S	Mycobacteroides immunogenum
SRR24442557	34	1578165	S	Mycobacteroides saopaulense
SRR24442557	54	1520670	S	[Mycobacterium] stephanolepidis
SRR24442557	461	1774	S	Mycobacteroides chelonae
SRR24442557	129	875328	S	Mycolicibacter sinensis
SRR24442557	128	1788	S	Mycolicibacter terrae
SRR24442557	12	639313	S	Hoyosella subflava
SRR24442557	246	37919	S	Rhodococcus opacus
SRR24442557	416	1830	S	Rhodococcus ruber
SRR24442557	192	1805827	S	Rhodococcus sp. MTM3W5.2
SRR24442557	264	43767	S	Rhodococcus hoagii
SRR24442557	99	1564114	S	Rhodococcus sp. B7740
SRR24442557	123	38310	S	Rhodococcus coprophilus
SRR24442557	84	1990687	S	Rhodococcus sp. S2-17
SRR24442557	136	1653478	S	Rhodococcus sp. PBTS 1
SRR24442557	202	1829	S	Rhodococcus rhodochrous
SRR24442557	49	679318	S	Rhodococcus sp. WMMA185
SRR24442557	71	132919	S	Rhodococcus jostii
SRR24442557	947	191292	S	Rhodococcus aetherivorans
SRR24442557	1565	103816	S	Rhodococcus pyridinivorans
SRR24442557	115	1653479	S	Rhodococcus sp. PBTS 2
SRR24442557	293	1833	S	Rhodococcus erythropolis
SRR24442557	55	1828	S	Rhodococcus fascians
SRR24442557	253	1570939	S	Rhodococcus sp. 2G
SRR24442557	565	1500843	S	Rhodococcus biphenylivorans
SRR24442557	128	1033922	S	Rhodococcus sp. WB1
SRR24442557	84	935199	S	Rhodococcus sp. p52
SRR24442557	63	334542	S	Rhodococcus qingshengii
SRR24442557	55	1807790	S	Rhodococcus sp. BH4
SRR24442557	328	37326	S	Nocardia brasiliensis
SRR24442557	410	135487	S	Nocardia cyriacigeorgica
SRR24442557	488	37329	S	Nocardia farcinica
SRR24442557	109	37330	S	Nocardia nova
SRR24442557	142	37332	S	Nocardia seriolae
SRR24442557	118	455432	S	Nocardia terpenica
SRR24442557	136	134962	S	Nocardia soli
SRR24442557	268	1121358	S	Corynebacterium doosanense
SRR24442557	592	1727	S	Corynebacterium variabile
SRR24442557	72	1050174	S	Corynebacterium epidermidicanis
SRR24442557	132	1230998	S	Corynebacterium frankenforstense
SRR24442557	90	2079535	S	Corynebacterium sp. 2184
SRR24442557	157	191493	S	Corynebacterium sphenisci
SRR24442557	43	1072256	S	Corynebacterium uterequi
SRR24442557	66	441500	S	Corynebacterium timonense
SRR24442557	31	575200	S	Corynebacterium maris
SRR24442557	129	38302	S	Corynebacterium mycetoides
SRR24442557	49	1737425	S	Corynebacterium provencense
SRR24442557	46	225326	S	Corynebacterium halotolerans
SRR24442557	44	1404244	S	Corynebacterium glyciniphilum
SRR24442557	278	156978	S	Corynebacterium imitans
SRR24442557	55	1223514	S	Corynebacterium humireducens
SRR24442557	43	38288	S	Corynebacterium genitalium
SRR24442557	77	349751	S	Corynebacterium marinum
SRR24442557	76	191610	S	Corynebacterium atypicum
SRR24442557	53	38305	S	Corynebacterium vitaeruminis
SRR24442557	65	89154	S	Corynebacterium terpenotabidum
SRR24442557	490	38289	S	Corynebacterium jeikeium
SRR24442557	502	43771	S	Corynebacterium urealyticum
SRR24442557	25	2080740	S	Corynebacterium sp. 2183
SRR24442557	47	401472	S	Corynebacterium ureicelerivorans
SRR24442557	190	161899	S	Corynebacterium singulare
SRR24442557	150	108486	S	Corynebacterium falsenii
SRR24442557	22	187491	S	Corynebacterium glaucum
SRR24442557	24	152794	S	Corynebacterium efficiens
SRR24442557	11	161895	S	Corynebacterium phocae
SRR24442557	25	1231000	S	Corynebacterium lactis
SRR24442557	31	42817	S	Corynebacterium argentoratense
SRR24442557	21	203263	S	Corynebacterium aquilae
SRR24442557	176	1724	S	Corynebacterium renale
SRR24442557	26	136857	S	Corynebacterium testudinoris
SRR24442557	14	161879	S	Corynebacterium kroppenstedtii
SRR24442557	26	169292	S	Corynebacterium aurimucosum
SRR24442557	94	146827	S	Corynebacterium simulans
SRR24442557	21	156976	S	Corynebacterium riegelii
SRR24442557	41	702967	S	Corynebacterium sp. NML98-0116
SRR24442557	3	35757	S	Corynebacterium cystitidis
SRR24442557	26	1719	S	Corynebacterium pseudotuberculosis
SRR24442557	13	161896	S	Corynebacterium camporealensis
SRR24442557	16	28028	S	Corynebacterium flavescens
SRR24442557	98	43770	S	Corynebacterium striatum
SRR24442557	45	1717	S	Corynebacterium diphtheriae
SRR24442557	14	38301	S	Corynebacterium minutissimum
SRR24442557	714	1718	S	Corynebacterium glutamicum
SRR24442557	10	65058	S	Corynebacterium ulcerans
SRR24442557	2	571915	S	Corynebacterium mustelae
SRR24442557	35	258224	S	Corynebacterium resistens
SRR24442557	39	1487956	S	Corynebacterium sp. ATCC 6931
SRR24442557	18	1721	S	Corynebacterium callunae
SRR24442557	14	160386	S	Corynebacterium casei
SRR24442557	8	1705	S	Corynebacterium stationis
SRR24442557	53	1652495	S	Corynebacterium crudilactis
SRR24442557	8	1408191	S	Corynebacterium deserti
SRR24442557	5	1697	S	Corynebacterium ammoniagenes
SRR24442557	954	1136941	S	Gordonia phthalatica
SRR24442557	1223	2059875	S	Gordonia sp. YC-JH1
SRR24442557	289	2055	S	Gordonia terrae
SRR24442557	261	1737359	S	Gordonia sp. 1D
SRR24442557	330	1004901	S	Gordonia iterans
SRR24442557	152	337191	S	Gordonia sp. KTR9
SRR24442557	167	2054	S	Gordonia bronchialis
SRR24442557	285	36822	S	Gordonia rubripertincta
SRR24442557	81	84595	S	Gordonia polyisoprenivorans
SRR24442557	174	139021	S	Dietzia psychralcaliphila
SRR24442557	548	499555	S	Dietzia timorensis
SRR24442557	234	546160	S	Dietzia lutea
SRR24442557	107	2052657	S	Dietzia sp. JS16-p6b
SRR24442557	232	712270	S	Dietzia sp. oral taxon 368
SRR24442557	245	57704	S	Tsukamurella tyrosinosolvens
SRR24442557	91	2061	S	Tsukamurella paurometabola
SRR24442557	59	1528099	S	Lawsonella clevelandensis
SRR24442557	10	286802	S	Segniliparus rotundus
SRR24442557	1487	68570	S	Streptomyces albulus
SRR24442557	405	54571	S	Streptomyces venezuelae
SRR24442557	476	285473	S	Streptomyces rubrolavendulae
SRR24442557	364	1969	S	Streptomyces chartreusis
SRR24442557	315	1908	S	Streptomyces globisporus
SRR24442557	153	1911	S	Streptomyces griseus
SRR24442557	132	1892	S	Streptomyces anulatus
SRR24442557	351	68179	S	Streptomyces bacillaris
SRR24442557	222	408015	S	Streptomyces xiamenensis
SRR24442557	781	47763	S	Streptomyces lydicus
SRR24442557	208	193462	S	Streptomyces niveus
SRR24442557	237	348043	S	Streptomyces davaonensis
SRR24442557	332	42684	S	Streptomyces collinus
SRR24442557	363	68249	S	Streptomyces pactum
SRR24442557	185	1109743	S	Streptomyces sp. SCSIO 03032
SRR24442557	289	1855352	S	Streptomyces sp. TLI_053
SRR24442557	200	1950	S	Streptomyces peucetius
SRR24442557	178	2135430	S	Streptomyces sp. P3
SRR24442557	197	1915	S	Streptomyces lincolnensis
SRR24442557	254	1914	S	Streptomyces lavendulae
SRR24442557	162	1616117	S	Streptomyces formicae
SRR24442557	131	379067	S	Streptomyces bingchenggensis
SRR24442557	137	40318	S	Streptomyces nodosus
SRR24442557	178	38300	S	Streptomyces pristinaespiralis
SRR24442557	157	2282738	S	Streptomyces sp. GSSD-12
SRR24442557	134	1841249	S	Streptomyces sp. RTd22
SRR24442557	144	67267	S	Streptomyces alboflavus
SRR24442557	121	1893	S	Streptomyces atratus
SRR24442557	173	29303	S	Streptomyces cattleya
SRR24442557	830	1888	S	Streptomyces albus
SRR24442557	178	67304	S	Streptomyces griseorubiginosus
SRR24442557	208	2174846	S	Streptomyces sp. HNM0039
SRR24442557	913	1912	S	Streptomyces hygroscopicus
SRR24442557	168	1725411	S	Streptomyces sp. CdTB01
SRR24442557	173	1940	S	Streptomyces albireticuli
SRR24442557	221	1885	S	Streptomyces actuosus
SRR24442557	159	1736046	S	Streptomyces sp. SM18
SRR24442557	184	362257	S	Streptomyces vietnamensis
SRR24442557	124	33903	S	Streptomyces avermitilis
SRR24442557	182	1827580	S	Streptomyces nigra
SRR24442557	145	1901	S	Streptomyces clavuligerus
SRR24442557	224	1812480	S	Streptomyces sp. fd1-xmd
SRR24442557	145	1038928	S	Streptomyces xinghaiensis
SRR24442557	110	2049881	S	Streptomyces dengpaensis
SRR24442557	200	1926	S	Streptomyces reticuli
SRR24442557	149	1783515	S	Streptomyces qaidamensis
SRR24442557	102	1930	S	Streptomyces scabiei
SRR24442557	133	68246	S	Streptomyces olivoreticuli
SRR24442557	92	1535768	S	Streptomyces lunaelactis
SRR24442557	146	862751	S	Streptomyces sp. SirexAA-E
SRR24442557	200	444103	S	Streptomyces sp. CNQ-509
SRR24442557	123	1882757	S	Streptomyces sp. 3214.6
SRR24442557	99	2184053	S	Streptomyces sp. ZFG47
SRR24442557	145	465541	S	Streptomyces sp. Mg1
SRR24442557	157	1890	S	Streptomyces antibioticus
SRR24442557	154	68223	S	Streptomyces katrae
SRR24442557	109	68214	S	Streptomyces griseochromogenes
SRR24442557	177	234612	S	Streptomyces sp. TN58
SRR24442557	110	285450	S	Streptomyces roseochromogenus
SRR24442557	167	2059884	S	Streptomyces sp. CMB-StM0423
SRR24442557	119	1938841	S	Streptomyces sp. 2323.1
SRR24442557	148	1907	S	Streptomyces glaucescens
SRR24442557	184	1889	S	Streptomyces ambofaciens
SRR24442557	140	1849967	S	Streptomyces sp. SAT1
SRR24442557	107	553510	S	Streptomyces gilvosporeus
SRR24442557	158	146923	S	Streptomyces parvulus
SRR24442557	114	164348	S	Streptomyces puniciscabiei
SRR24442557	97	2202000	S	Streptomyces sp. NEAU-S7GS2
SRR24442557	136	68209	S	Streptomyces globosus
SRR24442557	182	2211357	S	Streptomyces sp. ETH9427
SRR24442557	74	1355015	S	Streptomyces pluripotens
SRR24442557	138	2094021	S	Streptomyces sp. WAC00288
SRR24442557	183	1561022	S	Streptomyces sp. CCM_MD2014
SRR24442557	169	1751294	S	Streptomyces sp. 4F
SRR24442557	147	1935	S	Streptomyces violaceoruber
SRR24442557	315	188770	S	Streptomyces koyangensis
SRR24442557	214	1262452	S	Streptomyces sp. 769
SRR24442557	87	1690221	S	Streptomyces spongiicola
SRR24442557	260	68192	S	Streptomyces cyaneogriseus
SRR24442557	216	1661694	S	Streptomyces sp. Tue 6075
SRR24442557	95	2072505	S	Streptomyces sp. Go-475
SRR24442557	263	1837283	S	Streptomyces sp. S8
SRR24442557	126	68280	S	Streptomyces violaceusniger
SRR24442557	105	68202	S	Streptomyces fulvissimus
SRR24442557	145	1971	S	Streptomyces noursei
SRR24442557	154	1437453	S	Streptomyces leeuwenhoekii
SRR24442557	113	2083284	S	Streptomyces sp. CB09001
SRR24442557	246	1961713	S	Streptomyces sp. MOE7
SRR24442557	447	1851167	S	Streptomyces sp. 11-1-2
SRR24442557	265	1972846	S	Streptomyces sp. Sge12
SRR24442557	466	1495638	S	Streptomyces sp. M56
SRR24442557	975	206662	S	Streptomyces sp. FR-008
SRR24442557	435	1265601	S	Streptomyces sp. PAMC 26508
SRR24442557	426	92644	S	Streptomyces malaysiensis
SRR24442557	165	1964449	S	Streptomyces sp. 3211
SRR24442557	5499	1916	S	Streptomyces lividans
SRR24442557	382	75293	S	Streptomyces autolyticus
SRR24442557	411	1984801	S	Streptomyces sp. CLI2509
SRR24442557	312	355249	S	Streptomyces sp. Tu6071
SRR24442557	253	1169025	S	Streptomyces pratensis
SRR24442557	189	67258	S	Streptomyces cavourensis
SRR24442557	283	42239	S	Streptomyces sampsonii
SRR24442557	139	1902	S	Streptomyces coelicolor
SRR24442557	139	1649184	S	Streptomyces sp. CFMR 7
SRR24442557	218	1881022	S	Streptomyces sp. 2114.2
SRR24442557	411	2018025	S	Kitasatospora sp. MMS16-BH015
SRR24442557	344	2066	S	Kitasatospora setae
SRR24442557	326	1894	S	Kitasatospora aureofaciens
SRR24442557	222	68173	S	Kitasatospora albolonga
SRR24442557	278	2126346	S	Streptacidiphilus sp. DSM 106435
SRR24442557	-1048	33910	S	Amycolatopsis mediterranei
SRR24442557	542	1804986	S	Amycolatopsis albispora
SRR24442557	240	1896961	S	Amycolatopsis sp. AA4
SRR24442557	313	1814	S	Amycolatopsis methanolica
SRR24442557	731	31958	S	Amycolatopsis orientalis
SRR24442557	129	1911175	S	Amycolatopsis sp. BJA-103
SRR24442557	219	208439	S	Amycolatopsis japonica
SRR24442557	332	129921	S	Amycolatopsis keratiniphila
SRR24442557	513	240495	S	Pseudonocardia dioxanivorans
SRR24442557	1229	1641402	S	Pseudonocardia sp. HH130629-09
SRR24442557	627	1690815	S	Pseudonocardia sp. HH130630-07
SRR24442557	336	445576	S	Pseudonocardia sp. AL041005-10
SRR24442557	212	632569	S	Saccharomonospora marina
SRR24442557	260	40990	S	Saccharomonospora glauca
SRR24442557	111	1852	S	Saccharomonospora viridis
SRR24442557	182	40988	S	Saccharomonospora azurea
SRR24442557	245	40989	S	Saccharomonospora cyanea
SRR24442557	140	2072503	S	Actinoalloteichus sp. AHMU CJ021
SRR24442557	375	1470176	S	Actinoalloteichus hoggarensis
SRR24442557	115	340345	S	Actinoalloteichus hymeniacidonis
SRR24442557	471	103731	S	Saccharothrix espanaensis
SRR24442557	354	1836	S	Saccharopolyspora erythraea
SRR24442557	160	860235	S	Kibdelosporangium phytohabitans
SRR24442557	717	42197	S	Actinosynnema pretiosum
SRR24442557	130	40567	S	Actinosynnema mirum
SRR24442557	253	1586287	S	Lentzea guizhouensis
SRR24442557	218	43357	S	Kutzneria albida
SRR24442557	200	1653480	S	Alloactinosynnema sp. L-07
SRR24442557	187	211114	S	Allokutzneria albata
SRR24442557	52	530584	S	Prauserella marina
SRR24442557	453	47857	S	Micromonospora echinaurantiaca
SRR24442557	288	291594	S	Micromonospora rifamycinica
SRR24442557	264	307121	S	Micromonospora krabiensis
SRR24442557	349	2039870	S	Micromonospora sp. WMMA2032
SRR24442557	286	47858	S	Micromonospora echinofusca
SRR24442557	166	1877	S	Micromonospora echinospora
SRR24442557	138	356851	S	Micromonospora chokoriensis
SRR24442557	274	356852	S	Micromonospora coxensis
SRR24442557	204	47865	S	Micromonospora inositola
SRR24442557	177	1881	S	Micromonospora viridifaciens
SRR24442557	210	261654	S	Micromonospora auratinigra
SRR24442557	115	709883	S	Micromonospora zamorensis
SRR24442557	207	47872	S	Micromonospora purpureochromogenes
SRR24442557	219	2201999	S	Micromonospora sp. B006
SRR24442557	172	299146	S	Micromonospora narathiwatensis
SRR24442557	179	299152	S	Micromonospora siamensis
SRR24442557	105	285665	S	Micromonospora coriariae
SRR24442557	1819	648999	S	Micromonospora sp. L5
SRR24442557	418	47850	S	Micromonospora aurantiaca
SRR24442557	367	649831	S	Actinoplanes sp. N902-109
SRR24442557	270	196914	S	Actinoplanes friuliensis
SRR24442557	475	1866	S	Actinoplanes missouriensis
SRR24442557	279	113562	S	Actinoplanes derwentensis
SRR24442557	170	2024580	S	Plantactinospora sp. KBS50
SRR24442557	617	2071627	S	Plantactinospora sp. BB1
SRR24442557	149	2108470	S	Plantactinospora sp. BC1
SRR24442557	158	168697	S	Salinispora arenicola
SRR24442557	125	168695	S	Salinispora tropica
SRR24442557	252	1003110	S	Verrucosispora maris
SRR24442557	256	2202249	S	Streptosporangium sp. 'caverna'
SRR24442557	310	2001	S	Streptosporangium roseum
SRR24442557	423	1909395	S	Nonomuraea sp. ATCC 55076
SRR24442557	325	2014	S	Nocardiopsis dassonvillei
SRR24442557	169	280236	S	Nocardiopsis gilva
SRR24442557	107	53437	S	Nocardiopsis alba
SRR24442557	50	2021	S	Thermobifida fusca
SRR24442557	480	2020	S	Thermomonospora curvata
SRR24442557	532	1411117	S	Actinomadura amylolytica
SRR24442557	211	298654	S	Frankia inefficax
SRR24442557	203	298653	S	Frankia sp. EAN1pec
SRR24442557	162	656024	S	Frankia symbiont of Datisca glomerata
SRR24442557	389	710111	S	Frankia sp. QA3
SRR24442557	125	106370	S	Frankia casuarinae
SRR24442557	341	1859	S	Frankia alni
SRR24442557	111	1907575	S	Jatrophihabitans sp. GAS493
SRR24442557	120	1882833	S	Frankineae bacterium MT45
SRR24442557	197	2081702	S	Actinomyces sp. oral taxon 897
SRR24442557	382	712122	S	Actinomyces sp. oral taxon 414
SRR24442557	490	111015	S	Actinomyces radicidentis
SRR24442557	85	2079536	S	Actinomyces sp. Z16
SRR24442557	393	178339	S	Actinomyces hongkongensis
SRR24442557	177	544580	S	Actinomyces oris
SRR24442557	227	1851395	S	Actinomyces sp. Chiba101
SRR24442557	23	2321394	S	Actinomyces sp. 2129
SRR24442557	181	1960083	S	Actinomyces gaoshouyii
SRR24442557	25	52773	S	Actinomyces meyeri
SRR24442557	22	131110	S	Actinomyces radingae
SRR24442557	14	1852377	S	Actinomyces pacaensis
SRR24442557	2	1912795	S	Actinomyces sp. VUL4_3
SRR24442557	273	1661	S	Trueperella pyogenes
SRR24442557	12	2171980	S	Actinotignum sp. 313
SRR24442557	6	59505	S	Actinotignum schaalii
SRR24442557	62	28264	S	Arcanobacterium haemolyticum
SRR24442557	2	131112	S	Arcanobacterium phocae
SRR24442557	27	2051	S	Mobiluncus curtisii
SRR24442557	128	1694	S	Bifidobacterium pseudolongum
SRR24442557	351	35760	S	Bifidobacterium choerinum
SRR24442557	24	158787	S	Bifidobacterium scardovii
SRR24442557	312	216816	S	Bifidobacterium longum
SRR24442557	46	1680	S	Bifidobacterium adolescentis
SRR24442557	83	1681	S	Bifidobacterium bifidum
SRR24442557	250	1685	S	Bifidobacterium breve
SRR24442557	10	638619	S	Bifidobacterium actinocoloniiforme
SRR24442557	30	28025	S	Bifidobacterium animalis
SRR24442557	20	1683	S	Bifidobacterium angulatum
SRR24442557	-73	1684	S	Bifidobacterium asteroides
SRR24442557	-66	1689	S	Bifidobacterium dentium
SRR24442557	38	33905	S	Bifidobacterium thermophilum
SRR24442557	106	1691	S	Bifidobacterium indicum
SRR24442557	49	1687	S	Bifidobacterium coryneforme
SRR24442557	20	28026	S	Bifidobacterium pseudocatenulatum
SRR24442557	27	630129	S	Bifidobacterium kashiwanohense
SRR24442557	83	78258	S	Parascardovia denticolens
SRR24442557	22	2702	S	Gardnerella vaginalis
SRR24442557	535	477641	S	Modestobacter marinus
SRR24442557	289	138336	S	Blastococcus saxobsidens
SRR24442557	359	1861	S	Geodermatophilus obscurus
SRR24442557	444	1798224	S	Jiangella sp. DSM 45060
SRR24442557	471	419479	S	Jiangella alkaliphila
SRR24442557	278	53461	S	Nakamurella multipartita
SRR24442557	87	1090615	S	Nakamurella panacisegetis
SRR24442557	282	304895	S	Catenulispora acidiphila
SRR24442557	470	131568	S	Kineococcus radiotolerans
SRR24442557	251	2006	S	Thermobispora bispora
SRR24442557	44	283811	S	Stackebrandtia nassauensis
SRR24442557	43	414996	S	Actinopolyspora erythraea
SRR24442557	27	28049	S	Acidothermus cellulolyticus
SRR24442557	0	1650658	S	Actinobacteria bacterium IMCC26256
SRR24442557	13	1884905	S	Candidatus Planktophila versatilis
SRR24442557	19	1884914	S	Candidatus Planktophila dulcis
SRR24442557	25	1884904	S	Candidatus Planktophila sulfonica
SRR24442557	11	1884913	S	Candidatus Planktophila lacus
SRR24442557	2	573600	S	Candidatus Planktophila limnetica
SRR24442557	10	1884916	S	Candidatus Nanopelagicus abundans
SRR24442557	7	1884915	S	Candidatus Nanopelagicus hibericus
SRR24442557	13	1841863	S	Gordonibacter massiliensis
SRR24442557	159	1335613	S	Gordonibacter urolithinfaciens
SRR24442557	70	471189	S	Gordonibacter pamelaeae
SRR24442557	6	84110	S	Slackia heliotrinireducens
SRR24442557	98	502558	S	Eggerthella sp. YY7918
SRR24442557	145	84112	S	Eggerthella lenta
SRR24442557	71	446660	S	Adlercreutzia equolifaciens
SRR24442557	110	79604	S	Denitrobacterium detoxificans
SRR24442557	14	1944646	S	Phoenicibacter massiliensis
SRR24442557	176	1805478	S	Olsenella sp. Marseille-P2300
SRR24442557	168	604330	S	Olsenella umbonata
SRR24442557	29	2109685	S	Olsenella sp. GAM18
SRR24442557	6	133926	S	Olsenella uli
SRR24442557	4	712411	S	Olsenella sp. oral taxon 807
SRR24442557	91	1871022	S	Libanicoccus massiliensis
SRR24442557	1	1382	S	Atopobium parvulum
SRR24442557	5	33871	S	Coriobacterium glomerans
SRR24442557	332	1531429	S	Coriobacteriaceae bacterium 68-1-3
SRR24442557	73	74426	S	Collinsella aerofaciens
SRR24442557	270	191495	S	Conexibacter woesei
SRR24442557	67	1608957	S	Euzebya sp. DY32-46
SRR24442557	20	49319	S	Rubrobacter xylanophilus
SRR24442557	47	42256	S	Rubrobacter radiotolerans
SRR24442557	21	2051957	S	Rubrobacter indioceani
SRR24442557	26	53635	S	Acidimicrobium ferrooxidans
SRR24442557	1	1848755	S	Actinobacteria bacterium IMCC26077
SRR24442557	30	1848255	S	Actinobacteria bacterium IMCC25003
SRR24442557	56	1870820	S	Paenibacillus ihbetae
SRR24442557	49	2023772	S	Paenibacillus sp. RUD330
SRR24442557	12	61624	S	Paenibacillus mucilaginosus
SRR24442557	18	1536774	S	Paenibacillus sp. FSL H7-0357
SRR24442557	13	1695218	S	Paenibacillus sp. 32O-W
SRR24442557	19	44251	S	Paenibacillus durus
SRR24442557	19	160799	S	Paenibacillus borealis
SRR24442557	12	1126833	S	Paenibacillus beijingensis
SRR24442557	20	169760	S	Paenibacillus stellifer
SRR24442557	17	1566358	S	Paenibacillus sp. IHBB 10380
SRR24442557	10	1536772	S	Paenibacillus sp. FSL R7-0273
SRR24442557	109	1406	S	Paenibacillus polymyxa
SRR24442557	10	1619311	S	Paenibacillus physcomitrellae
SRR24442557	5	414771	S	Paenibacillus donghaensis
SRR24442557	14	1536769	S	Paenibacillus sp. FSL P4-0081
SRR24442557	9	324057	S	Paenibacillus sp. JDR-2
SRR24442557	8	1532905	S	Paenibacillus sp. CAA11
SRR24442557	7	59843	S	Paenibacillus glucanolyticus
SRR24442557	6	189425	S	Paenibacillus graminis
SRR24442557	5	365617	S	Paenibacillus sabinae
SRR24442557	6	162209	S	Paenibacillus naphthalenovorans
SRR24442557	6	189426	S	Paenibacillus odorifer
SRR24442557	4	483937	S	Paenibacillus riograndensis
SRR24442557	6	1616788	S	Paenibacillus bovis
SRR24442557	7	1462996	S	Paenibacillus yonginensis
SRR24442557	5	1178515	S	Paenibacillus swuensis
SRR24442557	7	1536771	S	Paenibacillus sp. FSL R5-0912
SRR24442557	4	1536773	S	Paenibacillus sp. FSL R7-0331
SRR24442557	3	159743	S	Paenibacillus terrae
SRR24442557	2	1870819	S	Paenibacillus sp. BIHB4019
SRR24442557	2	528191	S	Paenibacillus xylanexedens
SRR24442557	3	172713	S	Paenibacillus kribbensis
SRR24442557	4	1763538	S	Paenibacillus crassostreae
SRR24442557	5	1464	S	Paenibacillus larvae
SRR24442557	3	481743	S	Paenibacillus sp. Y412MC10
SRR24442557	2	1536775	S	Paenibacillus sp. FSL H7-0737
SRR24442557	104	59893	S	Paenibacillus peoriae
SRR24442557	47	377615	S	Thermobacillus composti
SRR24442557	20	1393	S	Brevibacillus brevis
SRR24442557	8	1465	S	Brevibacillus laterosporus
SRR24442557	17	1500254	S	Aneurinibacillus soli
SRR24442557	12	1450761	S	Aneurinibacillus sp. XH2
SRR24442557	5	1882832	S	Paenibacillaceae bacterium GAS479
SRR24442557	1137	1396	S	Bacillus cereus
SRR24442557	154	1428	S	Bacillus thuringiensis
SRR24442557	19	64104	S	Bacillus pseudomycoides
SRR24442557	15	1405	S	Bacillus mycoides
SRR24442557	52	119858	S	Bacillus sonorensis
SRR24442557	661	1423	S	Bacillus subtilis
SRR24442557	11	1648923	S	Bacillus paralicheniformis
SRR24442557	109	1402	S	Bacillus licheniformis
SRR24442557	52	665099	S	Bacillus oceanisediminis
SRR24442557	19	1664069	S	Bacillus glycinifermentans
SRR24442557	35	1398	S	Bacillus coagulans
SRR24442557	47	1408	S	Bacillus pumilus
SRR24442557	19	98228	S	Bacillus sp. OxB-1
SRR24442557	14	632773	S	Bacillus beveridgei
SRR24442557	13	324767	S	Bacillus infantis
SRR24442557	17	1478	S	Bacillus simplex
SRR24442557	22	33932	S	Bacillus cohnii
SRR24442557	15	199441	S	Bacillus krulwichiae
SRR24442557	9	1441095	S	Bacillus gobiensis
SRR24442557	5	79880	S	Bacillus clausii
SRR24442557	10	666686	S	Bacillus sp. 1NLA3E
SRR24442557	14	86664	S	Bacillus flexus
SRR24442557	7	1581038	S	Bacillus sp. FJAT-22090
SRR24442557	7	1402861	S	Bacillus filamentosus
SRR24442557	12	1565991	S	Bacillus sp. X1(2014)
SRR24442557	10	1547283	S	Bacillus weihaiensis
SRR24442557	3	1413	S	Bacillus cellulosilyticus
SRR24442557	8	1178537	S	Bacillus xiamenensis
SRR24442557	4	2011012	S	Bacillus sp. FJAT-45348
SRR24442557	7	352858	S	Bacillus sp. Y1
SRR24442557	4	859143	S	Bacillus kochii
SRR24442557	4	264697	S	Bacillus muralis
SRR24442557	7	561879	S	Bacillus safensis
SRR24442557	2	300825	S	Bacillus lehensis
SRR24442557	5	129985	S	Bacillus jeotgali
SRR24442557	3	1705566	S	Bacillus sp. FJAT-18017
SRR24442557	2	79885	S	Bacillus pseudofirmus
SRR24442557	124	129338	S	Geobacillus subterraneus
SRR24442557	45	33938	S	Geobacillus thermocatenulatus
SRR24442557	158	169283	S	Geobacillus lituanicus
SRR24442557	17	1921421	S	Geobacillus genomosp. 3
SRR24442557	37	471223	S	Geobacillus sp. WCH70
SRR24442557	10	163877	S	Virgibacillus necropolis
SRR24442557	17	403957	S	Virgibacillus sp. SK37
SRR24442557	4	2017483	S	Virgibacillus phasianinus
SRR24442557	3	1911587	S	Virgibacillus sp. 6R
SRR24442557	2	1473	S	Virgibacillus pantothenticus
SRR24442557	29	182710	S	Oceanobacillus iheyensis
SRR24442557	5	2052660	S	Oceanobacillus sp. 160
