Sample	Reads	TaxID	Rank	Taxon
SRR24442557	62	28028	S	                  Corynebacterium flavescens
SRR24442557	55	43770	S	                  Corynebacterium striatum
SRR24442557	53	1717	S	                  Corynebacterium diphtheriae
SRR24442557	39	38301	S	                  Corynebacterium minutissimum
SRR24442557	37	1718	S	                  Corynebacterium glutamicum
SRR24442557	36	65058	S	                  Corynebacterium ulcerans
SRR24442557	33	571915	S	                  Corynebacterium mustelae
SRR24442557	32	258224	S	                  Corynebacterium resistens
SRR24442557	31	1487956	S	                  Corynebacterium sp. ATCC 6931
SRR24442557	27	1721	S	                  Corynebacterium callunae
SRR24442557	23	160386	S	                  Corynebacterium casei
SRR24442557	23	1705	S	                  Corynebacterium stationis
SRR24442557	21	1652495	S	                  Corynebacterium crudilactis
SRR24442557	18	1408191	S	                  Corynebacterium deserti
SRR24442557	17	1697	S	                  Corynebacterium ammoniagenes
SRR24442557	3	35755	S	                  Corynebacterium kutscheri
SRR24442557	1685	1136941	S	                  Gordonia phthalatica
SRR24442557	760	2059875	S	                  Gordonia sp. YC-JH1
SRR24442557	679	2055	S	                  Gordonia terrae
SRR24442557	503	1737359	S	                  Gordonia sp. 1D
SRR24442557	479	1004901	S	                  Gordonia iterans
SRR24442557	454	337191	S	                  Gordonia sp. KTR9
SRR24442557	404	2054	S	                  Gordonia bronchialis
SRR24442557	372	36822	S	                  Gordonia rubripertincta
SRR24442557	352	84595	S	                  Gordonia polyisoprenivorans
SRR24442557	388	139021	S	                  Dietzia psychralcaliphila
SRR24442557	357	499555	S	                  Dietzia timorensis
SRR24442557	325	546160	S	                  Dietzia lutea
SRR24442557	250	2052657	S	                  Dietzia sp. JS16-p6b
SRR24442557	237	712270	S	                  Dietzia sp. oral taxon 368
SRR24442557	565	57704	S	                  Tsukamurella tyrosinosolvens
SRR24442557	319	2061	S	                  Tsukamurella paurometabola
SRR24442557	244	1528099	S	                  Lawsonella clevelandensis
SRR24442557	150	286802	S	                  Segniliparus rotundus
SRR24442557	1068	68570	S	                  Streptomyces albulus
SRR24442557	845	54571	S	                  Streptomyces venezuelae
SRR24442557	775	285473	S	                  Streptomyces rubrolavendulae
SRR24442557	761	1969	S	                  Streptomyces chartreusis
SRR24442557	229	1908	S	                      Streptomyces globisporus
SRR24442557	170	1911	S	                      Streptomyces griseus
SRR24442557	148	1892	S	                      Streptomyces anulatus
SRR24442557	112	68179	S	                      Streptomyces bacillaris
SRR24442557	700	408015	S	                  Streptomyces xiamenensis
SRR24442557	685	47763	S	                  Streptomyces lydicus
SRR24442557	605	193462	S	                  Streptomyces niveus
SRR24442557	594	348043	S	                  Streptomyces davaonensis
SRR24442557	586	42684	S	                  Streptomyces collinus
SRR24442557	585	68249	S	                  Streptomyces pactum
SRR24442557	584	1109743	S	                  Streptomyces sp. SCSIO 03032
SRR24442557	496	1855352	S	                  Streptomyces sp. TLI_053
SRR24442557	493	1950	S	                  Streptomyces peucetius
SRR24442557	484	2135430	S	                  Streptomyces sp. P3
SRR24442557	479	1915	S	                  Streptomyces lincolnensis
SRR24442557	478	1914	S	                  Streptomyces lavendulae
SRR24442557	476	1616117	S	                  Streptomyces formicae
SRR24442557	466	379067	S	                  Streptomyces bingchenggensis
SRR24442557	447	40318	S	                  Streptomyces nodosus
SRR24442557	440	38300	S	                  Streptomyces pristinaespiralis
SRR24442557	422	2282738	S	                  Streptomyces sp. GSSD-12
SRR24442557	422	1841249	S	                  Streptomyces sp. RTd22
SRR24442557	411	67267	S	                  Streptomyces alboflavus
SRR24442557	408	1893	S	                  Streptomyces atratus
SRR24442557	407	29303	S	                  Streptomyces cattleya
SRR24442557	397	1888	S	                    Streptomyces albus
SRR24442557	393	67304	S	                  Streptomyces griseorubiginosus
SRR24442557	383	2174846	S	                  Streptomyces sp. HNM0039
SRR24442557	376	1912	S	                  Streptomyces hygroscopicus
SRR24442557	364	1725411	S	                  Streptomyces sp. CdTB01
SRR24442557	352	1940	S	                  Streptomyces albireticuli
SRR24442557	342	1885	S	                  Streptomyces actuosus
SRR24442557	331	1736046	S	                  Streptomyces sp. SM18
SRR24442557	329	362257	S	                  Streptomyces vietnamensis
SRR24442557	327	33903	S	                  Streptomyces avermitilis
SRR24442557	322	1827580	S	                  Streptomyces nigra
SRR24442557	320	1901	S	                  Streptomyces clavuligerus
SRR24442557	318	1812480	S	                  Streptomyces sp. fd1-xmd
SRR24442557	313	1038928	S	                  Streptomyces xinghaiensis
SRR24442557	310	2049881	S	                  Streptomyces dengpaensis
SRR24442557	307	1926	S	                  Streptomyces reticuli
SRR24442557	301	1783515	S	                  Streptomyces qaidamensis
SRR24442557	300	1930	S	                  Streptomyces scabiei
SRR24442557	294	68246	S	                  Streptomyces olivoreticuli
SRR24442557	284	1535768	S	                  Streptomyces lunaelactis
SRR24442557	282	862751	S	                  Streptomyces sp. SirexAA-E
SRR24442557	281	444103	S	                  Streptomyces sp. CNQ-509
SRR24442557	278	1882757	S	                  Streptomyces sp. 3214.6
SRR24442557	275	2184053	S	                  Streptomyces sp. ZFG47
SRR24442557	274	465541	S	                  Streptomyces sp. Mg1
SRR24442557	271	1890	S	                  Streptomyces antibioticus
SRR24442557	267	68223	S	                  Streptomyces katrae
SRR24442557	263	68214	S	                  Streptomyces griseochromogenes
SRR24442557	256	234612	S	                  Streptomyces sp. TN58
SRR24442557	253	285450	S	                  Streptomyces roseochromogenus
SRR24442557	246	2059884	S	                  Streptomyces sp. CMB-StM0423
SRR24442557	242	1938841	S	                  Streptomyces sp. 2323.1
SRR24442557	239	1907	S	                  Streptomyces glaucescens
SRR24442557	239	1889	S	                  Streptomyces ambofaciens
SRR24442557	238	1849967	S	                  Streptomyces sp. SAT1
SRR24442557	237	553510	S	                  Streptomyces gilvosporeus
SRR24442557	231	146923	S	                  Streptomyces parvulus
SRR24442557	228	164348	S	                  Streptomyces puniciscabiei
SRR24442557	225	2202000	S	                  Streptomyces sp. NEAU-S7GS2
SRR24442557	224	68209	S	                  Streptomyces globosus
SRR24442557	221	2211357	S	                  Streptomyces sp. ETH9427
SRR24442557	221	1355015	S	                  Streptomyces pluripotens
SRR24442557	220	2094021	S	                  Streptomyces sp. WAC00288
SRR24442557	213	1561022	S	                  Streptomyces sp. CCM_MD2014
SRR24442557	186	1751294	S	                  Streptomyces sp. 4F
SRR24442557	183	1935	S	                  Streptomyces violaceoruber
SRR24442557	179	188770	S	                  Streptomyces koyangensis
SRR24442557	165	1262452	S	                  Streptomyces sp. 769
SRR24442557	157	1690221	S	                  Streptomyces spongiicola
SRR24442557	153	68192	S	                  Streptomyces cyaneogriseus
SRR24442557	149	1661694	S	                  Streptomyces sp. Tue 6075
SRR24442557	139	2072505	S	                  Streptomyces sp. Go-475
SRR24442557	130	1837283	S	                  Streptomyces sp. S8
SRR24442557	124	68280	S	                  Streptomyces violaceusniger
SRR24442557	114	68202	S	                  Streptomyces fulvissimus
SRR24442557	107	1971	S	                  Streptomyces noursei
SRR24442557	103	1437453	S	                  Streptomyces leeuwenhoekii
SRR24442557	97	2083284	S	                  Streptomyces sp. CB09001
SRR24442557	86	1961713	S	                  Streptomyces sp. MOE7
SRR24442557	85	1851167	S	                  Streptomyces sp. 11-1-2
SRR24442557	84	1972846	S	                  Streptomyces sp. Sge12
SRR24442557	73	1495638	S	                  Streptomyces sp. M56
SRR24442557	66	206662	S	                  Streptomyces sp. FR-008
SRR24442557	65	1265601	S	                  Streptomyces sp. PAMC 26508
SRR24442557	62	92644	S	                  Streptomyces malaysiensis
SRR24442557	61	1964449	S	                  Streptomyces sp. 3211
SRR24442557	60	1916	S	                  Streptomyces lividans
SRR24442557	55	75293	S	                  Streptomyces autolyticus
SRR24442557	49	1984801	S	                  Streptomyces sp. CLI2509
SRR24442557	41	355249	S	                  Streptomyces sp. Tu6071
SRR24442557	38	1169025	S	                  Streptomyces pratensis
SRR24442557	36	67258	S	                  Streptomyces cavourensis
SRR24442557	18	42239	S	                    Streptomyces sampsonii
SRR24442557	10	1902	S	                    Streptomyces coelicolor
SRR24442557	27	1649184	S	                  Streptomyces sp. CFMR 7
SRR24442557	11	1881022	S	                  Streptomyces sp. 2114.2
SRR24442557	5	1218177	S	                  Streptomyces sp. GBA 94-10
SRR24442557	3	1642299	S	                  Streptomyces alfalfae
SRR24442557	3	1223307	S	                  Streptomyces sp. PVA 94-07
SRR24442557	3	2306165	S	                  Streptomyces sp. CC0208
SRR24442557	1	565560	S	                  Streptomyces sp. SM17
SRR24442557	696	2018025	S	                  Kitasatospora sp. MMS16-BH015
SRR24442557	480	2066	S	                  Kitasatospora setae
SRR24442557	416	1894	S	                  Kitasatospora aureofaciens
SRR24442557	96	68173	S	                  Kitasatospora albolonga
SRR24442557	488	2126346	S	                  Streptacidiphilus sp. DSM 106435
SRR24442557	1048	33910	S	                  Amycolatopsis mediterranei
SRR24442557	831	1804986	S	                  Amycolatopsis albispora
SRR24442557	789	1896961	S	                  Amycolatopsis sp. AA4
SRR24442557	721	1814	S	                  Amycolatopsis methanolica
SRR24442557	670	31958	S	                  Amycolatopsis orientalis
SRR24442557	265	1911175	S	                  Amycolatopsis sp. BJA-103
SRR24442557	149	208439	S	                  Amycolatopsis japonica
SRR24442557	134	129921	S	                  Amycolatopsis keratiniphila
SRR24442557	1373	240495	S	                  Pseudonocardia dioxanivorans
SRR24442557	841	1641402	S	                  Pseudonocardia sp. HH130629-09
SRR24442557	610	1690815	S	                  Pseudonocardia sp. HH130630-07
SRR24442557	434	445576	S	                  Pseudonocardia sp. AL041005-10
SRR24442557	4	1096868	S	                  Pseudonocardia sp. EC080625-04
SRR24442557	1	1688404	S	                  Pseudonocardia sp. EC080610-09
SRR24442557	478	632569	S	                  Saccharomonospora marina
SRR24442557	457	40990	S	                  Saccharomonospora glauca
SRR24442557	452	1852	S	                  Saccharomonospora viridis
SRR24442557	397	40988	S	                  Saccharomonospora azurea
SRR24442557	368	40989	S	                  Saccharomonospora cyanea
SRR24442557	612	2072503	S	                  Actinoalloteichus sp. AHMU CJ021
SRR24442557	361	1470176	S	                  Actinoalloteichus hoggarensis
SRR24442557	269	340345	S	                  Actinoalloteichus hymeniacidonis
SRR24442557	7	1612551	S	                  Actinoalloteichus sp. GBA129-24
SRR24442557	4	1612552	S	                  Actinoalloteichus sp. ADI127-7
SRR24442557	984	103731	S	                  Saccharothrix espanaensis
SRR24442557	907	1836	S	                  Saccharopolyspora erythraea
SRR24442557	828	860235	S	                  Kibdelosporangium phytohabitans
SRR24442557	195	42197	S	                  Actinosynnema pretiosum
SRR24442557	11	40567	S	                  Actinosynnema mirum
SRR24442557	770	1586287	S	                  Lentzea guizhouensis
SRR24442557	653	43357	S	                  Kutzneria albida
SRR24442557	560	1653480	S	                  Alloactinosynnema sp. L-07
SRR24442557	463	211114	S	                  Allokutzneria albata
SRR24442557	397	530584	S	                  Prauserella marina
SRR24442557	639	47857	S	                  Micromonospora echinaurantiaca
SRR24442557	539	291594	S	                  Micromonospora rifamycinica
SRR24442557	497	307121	S	                  Micromonospora krabiensis
SRR24442557	442	2039870	S	                  Micromonospora sp. WMMA2032
SRR24442557	429	47858	S	                  Micromonospora echinofusca
SRR24442557	393	1877	S	                  Micromonospora echinospora
SRR24442557	335	356851	S	                  Micromonospora chokoriensis
SRR24442557	327	356852	S	                  Micromonospora coxensis
SRR24442557	311	47865	S	                  Micromonospora inositola
SRR24442557	298	1881	S	                  Micromonospora viridifaciens
SRR24442557	294	261654	S	                  Micromonospora auratinigra
SRR24442557	287	709883	S	                  Micromonospora zamorensis
SRR24442557	276	47872	S	                  Micromonospora purpureochromogenes
SRR24442557	266	2201999	S	                  Micromonospora sp. B006
SRR24442557	258	299146	S	                  Micromonospora narathiwatensis
SRR24442557	256	299152	S	                  Micromonospora siamensis
SRR24442557	224	285665	S	                  Micromonospora coriariae
SRR24442557	198	648999	S	                  Micromonospora sp. L5
SRR24442557	73	47850	S	                  Micromonospora aurantiaca
SRR24442557	645	649831	S	                  Actinoplanes sp. N902-109
SRR24442557	603	196914	S	                  Actinoplanes friuliensis
SRR24442557	596	1866	S	                  Actinoplanes missouriensis
SRR24442557	581	113562	S	                  Actinoplanes derwentensis
SRR24442557	390	2024580	S	                  Plantactinospora sp. KBS50
SRR24442557	208	2071627	S	                  Plantactinospora sp. BB1
SRR24442557	51	2108470	S	                  Plantactinospora sp. BC1
SRR24442557	243	168697	S	                  Salinispora arenicola
SRR24442557	180	168695	S	                  Salinispora tropica
SRR24442557	400	1003110	S	                  Verrucosispora maris
SRR24442557	681	2202249	S	                  Streptosporangium sp. 'caverna'
SRR24442557	652	2001	S	                  Streptosporangium roseum
SRR24442557	1391	1909395	S	                  Nonomuraea sp. ATCC 55076
SRR24442557	831	2014	S	                  Nocardiopsis dassonvillei
SRR24442557	725	280236	S	                  Nocardiopsis gilva
SRR24442557	327	53437	S	                  Nocardiopsis alba
SRR24442557	285	2021	S	                  Thermobifida fusca
SRR24442557	1092	2020	S	                  Thermomonospora curvata
SRR24442557	910	1411117	S	                  Actinomadura amylolytica
SRR24442557	949	298654	S	                  Frankia inefficax
SRR24442557	856	298653	S	                  Frankia sp. EAN1pec
SRR24442557	817	656024	S	                  Frankia symbiont of Datisca glomerata
SRR24442557	533	710111	S	                  Frankia sp. QA3
SRR24442557	502	106370	S	                  Frankia casuarinae
SRR24442557	440	1859	S	                  Frankia alni
SRR24442557	476	1907575	S	                  Jatrophihabitans sp. GAS493
SRR24442557	489	1882833	S	                  Frankineae bacterium MT45
SRR24442557	720	2081702	S	                  Actinomyces sp. oral taxon 897
SRR24442557	661	712122	S	                  Actinomyces sp. oral taxon 414
SRR24442557	573	111015	S	                  Actinomyces radicidentis
SRR24442557	519	2079536	S	                  Actinomyces sp. Z16
SRR24442557	384	178339	S	                  Actinomyces hongkongensis
SRR24442557	325	544580	S	                  Actinomyces oris
SRR24442557	232	1851395	S	                  Actinomyces sp. Chiba101
SRR24442557	213	2321394	S	                  Actinomyces sp. 2129
SRR24442557	189	1960083	S	                  Actinomyces gaoshouyii
SRR24442557	138	52773	S	                  Actinomyces meyeri
SRR24442557	112	131110	S	                  Actinomyces radingae
SRR24442557	101	1852377	S	                  Actinomyces pacaensis
SRR24442557	15	1912795	S	                  Actinomyces sp. VUL4_3
SRR24442557	277	1661	S	                  Trueperella pyogenes
SRR24442557	136	2171980	S	                  Actinotignum sp. 313
SRR24442557	78	59505	S	                  Actinotignum schaalii
SRR24442557	44	28264	S	                  Arcanobacterium haemolyticum
SRR24442557	11	131112	S	                  Arcanobacterium phocae
SRR24442557	27	2051	S	                  Mobiluncus curtisii
SRR24442557	562	1694	S	                  Bifidobacterium pseudolongum
SRR24442557	310	35760	S	                  Bifidobacterium choerinum
SRR24442557	257	158787	S	                  Bifidobacterium scardovii
SRR24442557	183	216816	S	                  Bifidobacterium longum
SRR24442557	175	1680	S	                  Bifidobacterium adolescentis
SRR24442557	155	1681	S	                  Bifidobacterium bifidum
SRR24442557	131	1685	S	                  Bifidobacterium breve
SRR24442557	109	638619	S	                  Bifidobacterium actinocoloniiforme
SRR24442557	99	28025	S	                  Bifidobacterium animalis
SRR24442557	74	1683	S	                  Bifidobacterium angulatum
SRR24442557	73	1684	S	                  Bifidobacterium asteroides
SRR24442557	66	1689	S	                  Bifidobacterium dentium
SRR24442557	55	33905	S	                  Bifidobacterium thermophilum
SRR24442557	45	1691	S	                  Bifidobacterium indicum
SRR24442557	21	1687	S	                  Bifidobacterium coryneforme
SRR24442557	17	28026	S	                  Bifidobacterium pseudocatenulatum
SRR24442557	17	630129	S	                  Bifidobacterium kashiwanohense
SRR24442557	6	1686	S	                  Bifidobacterium catenulatum
SRR24442557	350	78258	S	                  Parascardovia denticolens
SRR24442557	24	2702	S	                  Gardnerella vaginalis
SRR24442557	7	78259	S	                  Scardovia inopinata
SRR24442557	1149	477641	S	                  Modestobacter marinus
SRR24442557	719	138336	S	                  Blastococcus saxobsidens
SRR24442557	704	1861	S	                  Geodermatophilus obscurus
SRR24442557	1060	1798224	S	                  Jiangella sp. DSM 45060
SRR24442557	905	419479	S	                  Jiangella alkaliphila
SRR24442557	980	53461	S	                  Nakamurella multipartita
SRR24442557	467	1090615	S	                  Nakamurella panacisegetis
SRR24442557	1057	304895	S	                  Catenulispora acidiphila
SRR24442557	901	131568	S	                  Kineococcus radiotolerans
SRR24442557	869	2006	S	                Thermobispora bispora
SRR24442557	408	283811	S	                  Stackebrandtia nassauensis
SRR24442557	318	414996	S	                  Actinopolyspora erythraea
SRR24442557	258	28049	S	                  Acidothermus cellulolyticus
SRR24442557	208	1650658	S	                Actinobacteria bacterium IMCC26256
SRR24442557	24	1884905	S	                  Candidatus Planktophila versatilis
SRR24442557	20	1884914	S	                  Candidatus Planktophila dulcis
SRR24442557	13	1884904	S	                  Candidatus Planktophila sulfonica
SRR24442557	13	1884913	S	                  Candidatus Planktophila lacus
SRR24442557	11	573600	S	                  Candidatus Planktophila limnetica
SRR24442557	5	1884907	S	                  Candidatus Planktophila vernalis
SRR24442557	13	1884916	S	                  Candidatus Nanopelagicus abundans
SRR24442557	11	1884915	S	                  Candidatus Nanopelagicus hibericus
SRR24442557	3	1884634	S	                  Candidatus Nanopelagicus limnes
SRR24442557	134	1841863	S	                  Gordonibacter massiliensis
SRR24442557	132	1335613	S	                  Gordonibacter urolithinfaciens
SRR24442557	62	471189	S	                  Gordonibacter pamelaeae
SRR24442557	445	84110	S	                  Slackia heliotrinireducens
SRR24442557	156	502558	S	                  Eggerthella sp. YY7918
SRR24442557	149	84112	S	                  Eggerthella lenta
SRR24442557	169	446660	S	                  Adlercreutzia equolifaciens
SRR24442557	91	79604	S	                  Denitrobacterium detoxificans
SRR24442557	25	1944646	S	                  Phoenicibacter massiliensis
SRR24442557	8	84163	S	                  Cryptobacterium curtum
SRR24442557	408	1805478	S	                  Olsenella sp. Marseille-P2300
SRR24442557	139	604330	S	                  Olsenella umbonata
SRR24442557	134	2109685	S	                  Olsenella sp. GAM18
SRR24442557	87	133926	S	                  Olsenella uli
SRR24442557	64	712411	S	                  Olsenella sp. oral taxon 807
SRR24442557	172	1871022	S	                  Libanicoccus massiliensis
SRR24442557	16	1382	S	                  Atopobium parvulum
SRR24442557	169	33871	S	                  Coriobacterium glomerans
SRR24442557	139	1531429	S	                  Coriobacteriaceae bacterium 68-1-3
SRR24442557	115	74426	S	                  Collinsella aerofaciens
SRR24442557	1291	191495	S	                  Conexibacter woesei
SRR24442557	1029	1608957	S	                  Euzebya sp. DY32-46
SRR24442557	319	49319	S	                  Rubrobacter xylanophilus
SRR24442557	237	42256	S	                  Rubrobacter radiotolerans
SRR24442557	171	2051957	S	                  Rubrobacter indioceani
SRR24442557	462	53635	S	                  Acidimicrobium ferrooxidans
SRR24442557	20	1848755	S	            Actinobacteria bacterium IMCC26077
SRR24442557	11	1848255	S	            Actinobacteria bacterium IMCC25003
SRR24442557	8	1848756	S	            Actinobacteria bacterium IMCC26103
SRR24442557	1	1848754	S	            Actinobacteria bacterium IMCC19121
SRR24442557	397	1870820	S	                  Paenibacillus ihbetae
SRR24442557	249	2023772	S	                  Paenibacillus sp. RUD330
SRR24442557	125	61624	S	                  Paenibacillus mucilaginosus
SRR24442557	113	1536774	S	                  Paenibacillus sp. FSL H7-0357
SRR24442557	107	1695218	S	                  Paenibacillus sp. 32O-W
SRR24442557	106	44251	S	                  Paenibacillus durus
SRR24442557	93	160799	S	                  Paenibacillus borealis
SRR24442557	90	1126833	S	                  Paenibacillus beijingensis
SRR24442557	89	169760	S	                  Paenibacillus stellifer
SRR24442557	65	1566358	S	                  Paenibacillus sp. IHBB 10380
SRR24442557	59	1536772	S	                  Paenibacillus sp. FSL R7-0273
SRR24442557	57	1406	S	                  Paenibacillus polymyxa
SRR24442557	47	1619311	S	                  Paenibacillus physcomitrellae
SRR24442557	45	414771	S	                  Paenibacillus donghaensis
SRR24442557	42	1536769	S	                  Paenibacillus sp. FSL P4-0081
SRR24442557	41	324057	S	                  Paenibacillus sp. JDR-2
SRR24442557	41	1532905	S	                  Paenibacillus sp. CAA11
SRR24442557	40	59843	S	                  Paenibacillus glucanolyticus
SRR24442557	33	189425	S	                  Paenibacillus graminis
SRR24442557	33	365617	S	                  Paenibacillus sabinae
SRR24442557	32	162209	S	                  Paenibacillus naphthalenovorans
SRR24442557	32	189426	S	                  Paenibacillus odorifer
SRR24442557	28	483937	S	                    Paenibacillus riograndensis
SRR24442557	27	1616788	S	                  Paenibacillus bovis
SRR24442557	26	1462996	S	                  Paenibacillus yonginensis
SRR24442557	25	1178515	S	                  Paenibacillus swuensis
SRR24442557	23	1536771	S	                  Paenibacillus sp. FSL R5-0912
SRR24442557	23	1536773	S	                  Paenibacillus sp. FSL R7-0331
SRR24442557	19	159743	S	                  Paenibacillus terrae
SRR24442557	19	1870819	S	                  Paenibacillus sp. BIHB4019
SRR24442557	19	528191	S	                  Paenibacillus xylanexedens
SRR24442557	17	172713	S	                  Paenibacillus kribbensis
SRR24442557	17	1763538	S	                  Paenibacillus crassostreae
SRR24442557	16	1464	S	                  Paenibacillus larvae
SRR24442557	12	481743	S	                  Paenibacillus sp. Y412MC10
SRR24442557	10	1536775	S	                  Paenibacillus sp. FSL H7-0737
SRR24442557	10	59893	S	                  Paenibacillus peoriae
SRR24442557	6	1536770	S	                  Paenibacillus sp. FSL R5-0345
SRR24442557	6	1401	S	                  Paenibacillus lautus
SRR24442557	1	2069255	S	                  Paenibacillus sp. lzh-N1
SRR24442557	338	377615	S	                  Thermobacillus composti
SRR24442557	52	1393	S	                  Brevibacillus brevis
SRR24442557	42	1465	S	                  Brevibacillus laterosporus
SRR24442557	4	54913	S	                  Brevibacillus formosus
SRR24442557	30	1500254	S	                    Aneurinibacillus soli
SRR24442557	18	1450761	S	                    Aneurinibacillus sp. XH2
SRR24442557	24	1882832	S	                  Paenibacillaceae bacterium GAS479
SRR24442557	212	1396	S	                    Bacillus cereus
SRR24442557	34	1428	S	                    Bacillus thuringiensis
SRR24442557	26	64104	S	                    Bacillus pseudomycoides
SRR24442557	15	1405	S	                    Bacillus mycoides
SRR24442557	5	580165	S	                    Bacillus cytotoxicus
SRR24442557	4	1890302	S	                    Bacillus wiedmannii
SRR24442557	3	1392	S	                    Bacillus anthracis
SRR24442557	2	2053832	S	                    Bacillus sp. HBCD-sjtu
SRR24442557	151	119858	S	                    Bacillus sonorensis
SRR24442557	64	1423	S	                    Bacillus subtilis
SRR24442557	24	1648923	S	                    Bacillus paralicheniformis
SRR24442557	17	1402	S	                    Bacillus licheniformis
SRR24442557	9	492670	S	                      Bacillus velezensis
SRR24442557	4	1390	S	                      Bacillus amyloliquefaciens
SRR24442557	1	1452	S	                    Bacillus atrophaeus
SRR24442557	127	665099	S	                  Bacillus oceanisediminis
SRR24442557	52	1664069	S	                  Bacillus glycinifermentans
SRR24442557	49	1398	S	                  Bacillus coagulans
SRR24442557	49	1408	S	                  Bacillus pumilus
SRR24442557	42	98228	S	                  Bacillus sp. OxB-1
SRR24442557	42	632773	S	                  Bacillus beveridgei
SRR24442557	37	324767	S	                  Bacillus infantis
SRR24442557	35	1478	S	                  Bacillus simplex
SRR24442557	33	33932	S	                  Bacillus cohnii
SRR24442557	31	199441	S	                  Bacillus krulwichiae
SRR24442557	30	1441095	S	                  Bacillus gobiensis
SRR24442557	26	79880	S	                  Bacillus clausii
SRR24442557	25	666686	S	                  Bacillus sp. 1NLA3E
SRR24442557	23	86664	S	                  Bacillus flexus
SRR24442557	21	1581038	S	                  Bacillus sp. FJAT-22090
SRR24442557	20	1402861	S	                  Bacillus filamentosus
SRR24442557	20	1565991	S	                  Bacillus sp. X1(2014)
SRR24442557	19	1547283	S	                  Bacillus weihaiensis
SRR24442557	16	1413	S	                  Bacillus cellulosilyticus
SRR24442557	15	1178537	S	                  Bacillus xiamenensis
SRR24442557	15	2011012	S	                  Bacillus sp. FJAT-45348
SRR24442557	14	352858	S	                  Bacillus sp. Y1
SRR24442557	7	1049581	S	                    Bacillus cellulasensis
SRR24442557	6	293387	S	                    Bacillus altitudinis
SRR24442557	13	859143	S	                  Bacillus kochii
SRR24442557	12	264697	S	                  Bacillus muralis
SRR24442557	12	561879	S	                  Bacillus safensis
SRR24442557	12	300825	S	                  Bacillus lehensis
SRR24442557	12	129985	S	                  Bacillus jeotgali
SRR24442557	11	1705566	S	                  Bacillus sp. FJAT-18017
SRR24442557	10	79885	S	                  Bacillus pseudofirmus
SRR24442557	9	79883	S	                  Bacillus horikoshii
SRR24442557	8	1404	S	                  Bacillus megaterium
SRR24442557	8	1471	S	                  Bacillus methanolicus
SRR24442557	7	86665	S	                  Bacillus halodurans
SRR24442557	7	35841	S	                  Bacillus thermoamylovorans
SRR24442557	5	756828	S	                  Bacillus sp. WP8
SRR24442557	3	1467	S	                  Bacillus lentus
SRR24442557	3	421767	S	                  Bacillus butanolivorans
SRR24442557	2	2009331	S	                  Bacillus sp. MD-5
SRR24442557	2	1479	S	                  Bacillus smithii
SRR24442557	77	129338	S	                  Geobacillus subterraneus
SRR24442557	23	33938	S	                    Geobacillus thermocatenulatus
SRR24442557	21	169283	S	                    Geobacillus lituanicus
SRR24442557	2	1462	S	                    Geobacillus kaustophilus
SRR24442557	1	33941	S	                    Geobacillus thermoleovorans
SRR24442557	34	1921421	S	                  Geobacillus genomosp. 3
SRR24442557	21	471223	S	                  Geobacillus sp. WCH70
SRR24442557	9	691437	S	                  Geobacillus sp. C56-T3
SRR24442557	4	581103	S	                  Geobacillus sp. Y4.1MC1
SRR24442557	3	33940	S	                  Geobacillus thermodenitrificans
SRR24442557	1	1233873	S	                  Geobacillus sp. GHH01
SRR24442557	42	163877	S	                  Virgibacillus necropolis
SRR24442557	20	403957	S	                  Virgibacillus sp. SK37
SRR24442557	20	2017483	S	                  Virgibacillus phasianinus
SRR24442557	16	1911587	S	                  Virgibacillus sp. 6R
SRR24442557	11	1473	S	                  Virgibacillus pantothenticus
SRR24442557	4	1482	S	                  Virgibacillus halodenitrificans
SRR24442557	84	182710	S	                  Oceanobacillus iheyensis
SRR24442557	14	2052660	S	                  Oceanobacillus sp. 160
SRR24442557	7	746691	S	                  Oceanobacillus kimchii
SRR24442557	23	1421	S	                  Lysinibacillus sphaericus
SRR24442557	22	2086577	S	                  Lysinibacillus sp. Marseille-P5727
SRR24442557	12	2169540	S	                  Lysinibacillus sp. 2017
SRR24442557	8	2072025	S	                  Lysinibacillus sp. YS11
SRR24442557	4	28031	S	                  Lysinibacillus fusiformis
SRR24442557	2	1145276	S	                  Lysinibacillus varians
SRR24442557	25	294699	S	                  Anoxybacillus amylolyticus
SRR24442557	16	33934	S	                  Anoxybacillus flavithermus
SRR24442557	1	196180	S	                  Anoxybacillus kamchatkensis
SRR24442557	24	1221500	S	                  Fictibacillus phosphorivorans
SRR24442557	21	255247	S	                  Fictibacillus arsenicus
SRR24442557	33	586416	S	                  Terribacillus aidingensis
SRR24442557	22	1295642	S	                  Parageobacillus genomosp. 1
SRR24442557	9	1426	S	                  Parageobacillus thermoglucosidasius
SRR24442557	18	402384	S	                  Halobacillus mangrovi
SRR24442557	11	1570	S	                  Halobacillus halophilus
SRR24442557	26	33936	S	                  Aeribacillus pallidus
SRR24442557	24	1472767	S	                  Lentibacillus amyloliquefaciens
SRR24442557	13	1230341	S	                  Salimicrobium jeotgali
SRR24442557	12	1449	S	                  Amphibacillus xylanus
SRR24442557	12	2213194	S	                  Paraliobacillus sp. X-1125
SRR24442557	338	1903704	S	                  Tumebacillus avium
SRR24442557	208	1214604	S	                  Tumebacillus algifaecis
SRR24442557	228	405212	S	                  Alicyclobacillus acidocaldarius
SRR24442557	92	33943	S	                  Kyrpidia tusciae
SRR24442557	19	2055160	S	                  Kyrpidia spormannii
